date	value	cash	action	amount	shares	price	dividend	expense	cash_interest	fund_size	margin_available	margin_borrowed	margin_expense	notes	contracts	entry_price	liquidation_price	unrealized_pnl	funding_profit	funding_loss	margin_locked	fee	margin
2021-12-30	4512.898209642211		BUY	100	0.0021196264158442075	47178.125																	
2022-01-06	4220.112081223281		BUY	100	0.0023169102409061728	43160.9296875																	
2022-01-13	4263.12312541755		BUY	100	0.002347882439325123	42591.5703125																	
2022-01-20	4167.342764984013		BUY	150	0.0036872777490936162	40680.41796875																	
2022-01-27	3941.416914800534		BUY	150	0.004038964224453656	37138.234375																	
2022-02-03	4093.2200427335706		BUY	150	0.0040371849970635785	37154.6015625																	
2022-02-10	4975.328870853329		BUY	100	0.002295414667107936	43565.11328125																	
2022-02-17	4722.6720131521515		BUY	150	0.003700230811532887	40538.01171875																	
2022-02-24	4607.582487975455		BUY	150	0.003913117380885319	38332.609375																	
2022-03-03	5268.827025344604		BUY	100	0.0023556133253365167	42451.7890625																	
2022-03-10	4987.60855003064		BUY	150	0.0038034902966425283	39437.4609375																	
2022-03-16	5359.914150643574		BUY	150	0.003645738293334964	41143.9296875																	
2022-03-23	5744.1404529045985		BUY	100	0.0023313850786072926	42892.95703125																	
2022-03-30	6412.260611193874		BUY	100	0.0021248265900799482	47062.6640625																	
2022-04-06	5978.699792121376		BUY	100	0.0023144538092428977	43206.73828125																	
2022-04-13	5791.693747252881		BUY	150	0.003643719049144945	41166.73046875																	
2022-04-20	5971.66414831879		BUY	150	0.0036254320660591486	41374.37890625																	
2022-04-27	5806.031908871939		BUY	150	0.0038225207593238397	39241.12109375																	
2022-05-04	6025.433483404566		BUY	150	0.0037784925644875032	39698.37109375																	
2022-05-11	4501.306565637619		BUY	200	0.006911720455466178	28936.35546875																	
2022-05-18	4666.199274549478		BUY	200	0.006963722474169792	28720.271484375																	
2022-05-25	5008.878183033721		BUY	200	0.006765359430531155	29562.361328125																	
2022-06-01	5250.587947646365		BUY	200	0.00671161658264802	29799.080078125																	
2022-06-08	5526.546501842015		BUY	150	0.004964527545694016	30214.35546875																	
2022-06-15	4240.890565552753		BUY	200	0.008860205511774641	22572.83984375																	
2022-06-22	3932.1685021610033		BUY	200	0.010006489560270485	19987.029296875																	
2022-06-29	4156.356163851358		BUY	200	0.009948257403388236	20104.0234375																	
2022-07-06	4452.615109862503		BUY	200	0.00973319080798981	20548.24609375																	
2022-07-13	4576.497745003245		BUY	200	0.00989507547990633	20212.07421875																	
2022-07-20	5490.100438215555		BUY	200	0.008608914581491994	23231.732421875																	
2022-07-27	5616.332160083764		BUY	200	0.008721989233624189	22930.548828125																	
2022-08-03	5795.015162151895		BUY	200	0.008754073123183145	22846.5078125																	
2022-08-10	6283.957335269603		BUY	200	0.008351552740422567	23947.642578125																	
2022-08-17	6318.351178753863		BUY	200	0.00857044980884298	23335.998046875																	
2022-08-24	5976.18539823545		BUY	200	0.009347969965994933	21395.01953125																	
2022-08-31	5787.8450378339585		BUY	200	0.009975179920975923	20049.763671875																	
2022-09-07	5761.039084639169		BUY	200	0.01036789209616301	19290.32421875																	
2022-09-14	6254.841873368225		BUY	200	0.009880890878104351	20241.08984375																	
2022-09-21	5914.727794190364		BUY	100	0.005391591160696901	18547.400390625																	
2022-09-28	6299.882166889582		HOLD			19426.720703125																	
2022-10-05	6537.909416688793		HOLD			20160.716796875																	
2022-10-12	6212.558976460032		HOLD			19157.4453125																	
2022-10-19	6206.750900270033		HOLD			19139.53515625																	
2022-10-26	6735.636724967712		HOLD			20770.44140625																	
2022-11-02	6537.516088955533		HOLD			20159.50390625																	
2022-11-10	5703.205895668936		HOLD			17586.771484375																	
2022-11-17	5411.587267179627		HOLD			16687.517578125																	
2022-11-24	5384.654134810235		HOLD			16604.46484375																	
2022-12-01	5502.263560700764		HOLD			16967.1328125																	
2022-12-08	5588.63541738578		HOLD			17233.474609375																	
2022-12-15	5631.244021688246		HOLD			17364.865234375																	
2022-12-22	5457.903666249405		HOLD			16830.341796875																	
2022-12-29	5396.937234216194		HOLD			16642.341796875																	
2023-01-05	5459.977345796413		HOLD			16836.736328125																	
2023-01-12	6119.209827811109		HOLD			18869.587890625																	
2023-01-19	6838.2262251472675		HOLD			21086.79296875																	
2023-01-26	7469.288587573479		HOLD			23032.77734375																	
2023-02-02	7611.682094305303		HOLD			23471.87109375																	
2023-02-09	7075.6859682653185		HOLD			21819.0390625																	
2023-02-16	7660.845527450767		HOLD			23623.474609375																	
2023-02-23	7765.92103625036		HOLD			23947.4921875																	
2023-03-02	7612.848143189249		HOLD			23475.466796875																	
2023-03-09	6603.514709138094		HOLD			20363.021484375																	
2023-03-15	7904.86896670371		HOLD			24375.9609375																	
2023-03-22	8855.516129494172		HOLD			27307.4375																	
2023-03-29	9193.102799157457		HOLD			28348.44140625																	
2023-04-05	9137.82536825168		HOLD			28177.984375																	
2023-04-12	9773.779308912939		HOLD			30139.052734375																	
2023-04-19	9346.89330948392		HOLD			28822.6796875																	
2023-04-26	9217.184463805217		HOLD			28422.701171875																	
2023-05-03	9406.442241570216		HOLD			29006.30859375																	
2023-05-10	8957.446283183674		HOLD			27621.755859375																	
2023-05-17	8885.144918599075		HOLD			27398.802734375																	
2023-05-24	8540.10592347761		HOLD			26334.818359375																	
2023-05-31	8827.050222383254		HOLD			27219.658203125																	
2023-06-07	8543.731379105913		HOLD			26345.998046875																	
2023-06-14	8147.669353053394		HOLD			25124.67578125																	
2023-06-21	9737.53805356773		HOLD			30027.296875																	
2023-06-28	9756.654668133331		HOLD			30086.24609375																	
2023-07-05	9895.424619370826		HOLD			30514.166015625																	
2023-07-12	9855.692817909689		HOLD			30391.646484375																	
2023-07-19	9700.772361244844		HOLD			29913.923828125																	
2023-07-26	9519.510347255478		HOLD			29354.97265625																	
2023-08-02	9453.675138594948		HOLD			29151.958984375																	
2023-08-09	9586.483102790298		HOLD			29561.494140625																	
2023-08-16	9307.686578378454		HOLD			28701.779296875																	
2023-08-23	8571.504370693183		HOLD			26431.640625																	
2023-08-30	8852.217496909929		HOLD			27297.265625																	
2023-09-06	8351.504958690695		HOLD			25753.236328125																	
2023-09-13	8505.570988443837		HOLD			26228.32421875																	
2023-09-20	8798.62611821983		HOLD			27132.0078125																	
2023-09-27	8545.910199399654		HOLD			26352.716796875																	
2023-10-04	9015.052644967382		HOLD			27799.39453125																	
2023-10-11	8714.736469886899		HOLD			26873.3203125																	
2023-10-18	9186.584706238016		HOLD			28328.341796875																	
2023-10-25	11188.90345497936		HOLD			34502.8203125																	
2023-11-01	11491.93048786717		HOLD			35437.25390625																	
2023-11-09	11899.196337226656		HOLD			36693.125																	
2023-11-16	11724.613294166795		HOLD			36154.76953125																	
2023-11-23	12092.63377636328		HOLD			37289.62109375																	
2023-11-30	12229.848784629516		HOLD			37712.74609375																	
2023-12-07	14039.35777182467		HOLD			43292.6640625																	
2023-12-14	13952.223961414838		HOLD			43023.97265625																	
2023-12-21	14226.306886807493		HOLD			43869.15234375																	
2023-12-28	13823.767304027044		HOLD			42627.85546875																	
2024-01-04	14327.086192684867		HOLD			44179.921875																	
2024-01-11	15036.847037418576		HOLD			46368.5859375																	
2024-01-18	13380.853674501197		HOLD			41262.05859375																	
2024-01-25	12950.116103500599		HOLD			39933.80859375																	
2024-02-01	13969.022412528378		HOLD			43075.7734375																	
2024-02-08	14690.82377289697		HOLD			45301.56640625																	
2024-02-15	16843.129597120616		HOLD			51938.5546875																	
2024-02-22	16637.665576664942		HOLD			51304.97265625																	
2024-02-29	19845.994927025018		SELL	100	0.0016340301067493998	61198.3828125																	
2024-03-07	21593.875756591377		SELL	100	0.001494199122111322	66925.484375																	
2024-03-13	23471.59207776516		SELL	100	0.0013682979058200551	73083.5																	
2024-03-20	21718.317206560885		SELL	100	0.001472457566188693	67913.671875																	
2024-03-27	22109.063041707697		SELL	100	0.0014397740274663892	69455.34375																	
2024-04-03	20908.050892133055		SELL	100	0.001515592127635591	65980.8125																	
2024-04-10	22260.96045619966		SELL	100	0.0014166737408122345	70587.8828125																	
2024-04-17	19237.725811209402		SELL	100	0.0016319418967486936	61276.69140625																	
2024-04-24	20074.740167292417		SELL	100	0.0015557689065727955	64276.8984375																	
2024-05-01	18103.06309219136		BUY	100	0.0017166199725917482	58254.01171875																	
2024-05-08	19119.84986161528		SELL	100	0.001634308945549614	61187.94140625																	
2024-05-15	20598.793212272885		SELL	100	0.0015090355270583628	66267.4921875																	
2024-05-22	21381.893654930624		SELL	99.99999999999999	0.0014467103671151882	69122.3359375																	
2024-05-29	20806.441001803447		SELL	100	0.001479769470413628	67578.09375																	
2024-06-05	21780.315829677824		SELL	99.99999999999999	0.0014068096842580523	71082.8203125																	
2024-06-12	20813.615597805594		SELL	100	0.0014653906777340297	68241.1875																	
2024-06-19	19717.749175863653		SELL	100	0.0015394018317438608	64960.296875																	
2024-06-26	18364.761914329963		BUY	100	0.0016444318285690096	60811.27734375																	
2024-07-03	18271.235030841886		BUY	100	0.0016618494670786322	60173.921875																	
2024-07-10	17628.91521695005		BUY	100	0.001731826761310097	57742.49609375																	
2024-07-17	19686.655777930308		SELL	100	0.0015596051542757154	64118.79296875																	
2024-07-24	19969.519131335303		SELL	100	0.001529703800345928	65372.1328125																	
2024-07-31	19640.68432355063		SELL	100	0.0015475264723747181	64619.25																	
2024-08-07	16640.153565790395		BUY	100	0.001817274471623898	55027.4609375																	
2024-08-14	17868.731270467702		BUY	100	0.0017024965715642772	58737.26953125																	
2024-08-21	18714.533099185046		BUY	100	0.0016346495646564244	61175.19140625																	
2024-08-28	18154.045435733937		BUY	100	0.0016941220318452588	59027.625																	
2024-09-04	17927.45528938865		BUY	100	0.0017249843909127283	57971.5390625																	
2024-09-11	17832.051448794347		BUY	100	0.0017438867912292304	57343.171875																	
2024-09-18	19278.75964670714		BUY	100	0.0016220684439383366	61649.6796875																	
2024-09-25	19848.210524546925		BUY	100	0.0015837031991732574	63143.14453125																	
2024-10-02	19155.13666551562		BUY	100	0.0016492727448079638	60632.78515625																	
2024-10-09	19239.04109078916		BUY	100	0.0016506525429269604	60582.1015625																	
2024-10-16	21583.35733561935		SELL	100	0.0014790116689398767	67612.71875																	
2024-10-23	21108.256210864085		BUY	100	0.0015052942256325499	66432.1953125																	
2024-10-30	23094.15594948183		SELL	100	0.0013823698809250344	72339.5390625																	
2024-11-07	24127.443945755203		SELL	100	0.0013174387097663995	75904.859375																	
2024-11-14	27618.848461366535		SELL	100	0.0011461261607325537	87250.4296875																	
2024-11-21	31068.46181400686		SELL	100.00000000000001	0.001015179712585175	98504.7265625																	
2024-11-28	30071.753196740003		SELL	100	0.0010454513229696436	95652.46875																	
2024-12-05	30266.638045327003		SELL	99.99999999999999	0.0010352655945574793	96593.5703125																	
2024-12-12	31243.911579258613		SELL	100	0.0009995701848205271	100043																	
2024-12-19	30349.445977256237		SELL	100	0.001025736202125165	97490.953125																	
2024-12-26	29723.386446395903		SELL	100	0.0010438902003665686	95795.515625																	
2025-01-02	29960.8736482403		SELL	100	0.0010321315451654314	96886.875																	
2025-01-09	28503.904217410593		SELL	100	0.0010812676545454592	92484.0390625																	
2025-01-16	30637.563398754246		SELL	100	0.0010024368613576566	99756.90625																	
2025-01-23	31824.266197892448		SELL	100	0.0009619068360163771	103960.171875																	
2025-01-30	31960.80408773009		SELL	100	0.0009547878845473474	104735.3046875																	
2025-02-06	29383.98009252773		SELL	100	0.0010352685252001345	96593.296875																	
2025-02-13	29293.24802779482		SELL	100	0.0010349409820862227	96623.8671875																	
2025-02-20	29709.916509722847		SELL	100	0.001016942904376223	98333.9375																	
2025-02-27	25505.7932215546		SELL	100	0.0011805786329471273	84704.2265625																	
2025-03-06	26982.703409899997		SELL	100	0.0011115838237111425	89961.7265625																	
2025-03-12	25018.23210664533		SELL	100	0.0011944240552525637	83722.359375																	
2025-03-19	25850.367728334644		SELL	100	0.0011513544470750695	86854.2265625																	
2025-03-26	25764.200280207755		SELL	100	0.0011507362959219075	86900.8828125																	
2025-04-02	24360.279634015642		SELL	100	0.0012123311888015452	82485.7109375																	
2025-04-09	24286.232979388264		SELL	100	0.0012110356379404599	82573.953125																	
2025-04-16	24613.84750320861		SELL	100	0.0011899964067686624	84033.8671875																	
2025-04-23	27333.33303916877		SELL	100	0.0010672460033721639	93699.109375																	
2025-04-30	27381.04057926161		SELL	100	0.0010614887246677375	94207.3125																	
2025-05-07	28099.120946107272		SELL	99.99999999999999	0.001030584445244042	97032.3203125																	
2025-05-14	29876.77268448828		SELL	100	0.0009658157804489459	103539.4140625																	
2025-05-21	31542.183528567053		SELL	100	0.0009117592294608782	109678.078125																	
2025-05-28	30904.4491265611		SELL	100	0.0009276237511684073	107802.328125																	
2025-06-04	29927.100283609758		SELL	100	0.000954818154136593	104731.984375																	
2025-06-11	30953.360453427264		SELL	100	0.0009200764123460454	108686.625																	
2025-06-18	29773.70148530889		SELL	100	0.0009534403778722577	104883.328125																	
2025-06-25	30374.759958213446		SELL	100	0.0009314346910376553	107361.2578125																	
2025-07-02	30697.198028649505		SELL	100	0.0009186167956306567	108859.3203125																	
2025-07-09	31290.66606187126		SELL	100	0.0008982582842045702	111326.5546875																	
2025-07-16	33267.29329099071		SELL	100	0.000842186766890401	118738.5078125																	
2025-07-23	33171.88915152897		SELL	100	0.0008420700845721248	118754.9609375																	
2025-07-30	32814.628886484505		SELL	100	0.0008486717491496044	117831.1875																	
2025-08-06	31936.352432623495		SELL	100	0.0008693535487011858	115028																	
2025-08-13	34137.99287322686		SELL	100	0.0008107402818842617	123344.0625																	
2025-08-20	31535.225784929546		SELL	100	0.0008750840131927119	114274.7421875																	
2025-08-27	30595.480506238142		SELL	100	0.0008991021902691294	111222.0625																	
2025-09-03	30632.888157768728		SELL	100	0.0008950691549309465	111723.2109375																	
2025-09-10	31142.91303999175		SELL	100	0.0008775366121300514	113955.359375																	
2025-09-17	31727.527162835882		SELL	100	0.0008586011951057853	116468.5078125																	
2025-09-24	30774.88052285076		SELL	100	0.0008823895384447815	113328.6328125																	
2025-10-01	32114.935581634814		SELL	100	0.0008428226050026921	118648.9296875																	
2025-10-08	33284.73452807716		SELL	100	0.0008106692689150199	123354.8671875																	
2025-10-15	29802.71450502615		SELL	100	0.000902664234644747	110783.1640625																	
2025-10-22	28873.009275551773		SELL	100	0.0009286035203214361	107688.5859375																	
2025-10-29	29405.36617720052		SELL	100	0.0009086340752401545	110055.3046875																	
2025-11-06	26974.359651526913		SELL	100	0.0009871542694614957	101301.2890625																	
2025-11-13	26448.8861513807		SELL	100	0.0010030342569894444	99697.4921875																	
2025-11-20	22895.80187949663		BUY	100	0.0011543092302443807	86631.8984375																	
2025-11-27	24231.033093543418		SELL	100	0.0010954657304086224	91285.375																	
2025-12-04	24357.380381773834		SELL	100	0.001085285830372538	92141.625																	
2025-12-11	24354.71119010546		SELL	100	0.0010809486100985428	92511.3359375																	
2025-12-18	22406.642640797385		BUY	100	0.0011701037397521081	85462.5078125																	
2025-12-25	22973.362454839957		BUY	100	0.0011463322696026624	87234.7421875																	
2026-01-01	23469.379119858713		BUY	100	0.0011269893342785956	88731.984375																	
2026-01-08	24183.27443588953		BUY	100	0.0010983805751395286	91043.125																	
